Student_ID,Hours_Study,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,CGPA
S9624,6.043925553,6.702315341,1.263492337,70.37408189,Yes,Medium,7.500778003
S1023,1.150503628,7.097187025,4.327359256,75.78240385,No,High,7.818714171
S8502,5.506834947,9.308270936,4.918816327,82.24494982,Yes,High,7.931573002
S1789,0.678078133,6.317169129,4.560512504,75.39126095,No,Low,7.886174538
S2488,0.948687371,6.059423732,3.284210485,67.96524345,Yes,Medium,7.45901545
S8359,7.887057762,5.416233044,4.329823402,95.42919566,No,Low,9.948727967
S2147,1.119898235,7.023379253,4.994795252,79.87346126,Yes,Medium,7.651077433
S10353,4.336461082,3.877987917,3.904566282,78.6880296,Yes,High,9.743402051
S3908,3.099974284,7.023379253,4.994795252,79.87346126,No,Medium,9.545927389
S10074,8.109029779,5.11149591,2.728627016,78.21310601,Yes,Medium,6.540104635
S2347,5.868639822,7.023379253,4.994795252,79.87346126,No,High,8.356550598
S7249,6.013213082,8.570318548,6.105623958,71.28109835,No,Low,7.740337768
S10780,3.084646014,7.708145037,1.485570483,72.86741732,No,High,6.913666858
S2360,3.969380302,8.994301366,1.296686073,66.88449099,Yes,High,7.017973619
S1605,7.753591625,4.219401638,4.451512983,94.55240302,Yes,Low,4.061167417
S3473,1.237910794,7.232869078,5.977323075,80.68677826,Yes,High,4.99692543
S1993,2.636031504,7.023379253,4.994795252,79.87346126,No,Low,8.107138367
S7921,2.738307194,8.015545705,2.612057634,97.25957972,Yes,High,6.941245817
S2160,0,8.987506982,1.214057846,91.0134504,No,Medium,6.878682127
S6225,1.853343936,6.884229586,5.234646994,93.59426918,No,Low,6.227198611
S8134,3.219182523,7.025359293,3.333321855,66.93782199,No,Low,5.711797656
S8118,2.319014029,7.682009111,1.042119652,79.58688937,Yes,High,8.269180235
S7523,5.614092833,6.679484244,5.637097224,83.33417921,No,High,5.720731359
S3018,5.27083606,7.023379253,4.994795252,79.87346126,Yes,High,7.046317905
S5825,4.482480497,7.678434989,7.3820131,77.0802144,No,Medium,5.15086356
S5901,1.964471382,7.39932289,1,82.80897437,No,High,5.705404142
S7200,2.895477496,9.101165914,7.987142325,71.33983944,No,Medium,5.738678247
S5313,4.766870063,6.653726548,8.123881474,75.78567752,No,Low,5.221759779
S4307,4.723322122,4.545547322,8.798370642,100,Yes,Medium,7.781641248
S3210,1.499184532,4.921110001,6.750562853,92.03177243,Yes,Medium,5.672009374
S2758,7.224556516,7.620631304,8.448836721,81.26744866,Yes,Low,6.828791222
S5157,3.045178588,8.113432761,4.927001445,80.78489741,Yes,Medium,6.84990091
S2941,3.216702865,8.186008478,7.463388601,58.93956142,Yes,Low,9.657702007
S3870,2.725384506,7.296058908,6.258165238,64.96660603,No,Medium,7.561229261
S2692,5.742594595,9.225835231,10.00727328,75.69412429,Yes,Medium,8.682467829
S6983,4.785827021,6.465186357,8.114054304,82.3479731,No,Medium,6.819532173
S7372,6.237789196,7.433956954,6.931798529,78.75090395,No,Low,10
S5339,3.365299016,8.794225332,1.871339347,66.88378623,No,Low,5.717835094
S9039,8.508076218,6.342882028,3.414710012,71.81402501,No,Medium,7.210262773
S1267,1.139717244,6.812922763,3.20482199,63.34202697,Yes,High,6.425130861
S5824,3.874703556,9.035092736,6.987974314,55.63770679,No,Medium,5.869314911
S7594,0.31946723,6.414598704,6.098434169,70.62831017,Yes,Medium,8.691282244
S4620,1.254281097,9.157293378,4.044592568,66.28580801,Yes,High,5.918656496
S2618,3.147284808,7.326210225,5.94601591,81.47225011,No,Medium,7.458116412
S10332,2.851026589,8.40583776,8.18595673,77.21699991,No,Medium,6.552538432
S1965,6.880234431,6.744664312,6.115477658,74.20827466,No,Medium,7.904753963
S1252,8.244312394,7.792054007,5.008421042,67.24193807,No,High,7.081966456
S7889,3.806479794,8.419822792,6.857581197,79.2110692,No,Low,6.010857677
S1050,4.648167939,4.342154977,1,72.32200383,No,Low,8.447455351
S5519,2.204339867,8.407916618,1.59233733,100,No,Medium,4.586436148
S1872,1.241361544,8.033069117,6.277846045,83.35233573,Yes,Medium,3.969728745
S10460,4.76248931,6.491192852,5.714615352,69.78372411,No,High,8.436661847
S7074,7.414659619,7.209178699,9.286731965,88.84217171,No,High,7.596529209
S7092,3.674592597,5.992929335,5.830590963,81.0812017,Yes,Low,5.533752971
S4080,6.401063317,8.544350386,6.156557039,84.55460841,No,Medium,7.942566963
S10605,7.049277193,7.024661393,5.99069549,80.33998699,No,Medium,5.579395188
S4132,0.537597393,7.656928394,1.034747344,73.40317804,No,Low,6.126157777
S2747,5.00218834,3,2.762306964,59.7065187,No,Medium,7.251647579
S1248,7.530908481,8.19860211,4.714170616,79.32347223,No,Medium,7.156722352
S9604,5.226531089,4.26901076,4.241840701,73.072966,Yes,Low,5.59131233
S6302,5.715797651,7.782836851,2.425553639,76.71909435,Yes,Low,7.761775554
S8054,4.28598127,7.935125738,2.001640564,88.79952481,No,Low,4.421482494
S5392,4.64868042,6.182694894,6.359879746,90.45257914,Yes,Low,7.077227979
S1971,2.637896685,7.023379253,4.994795252,79.87346126,Yes,Medium,7.083769025
S9214,2.986730332,7.023379253,4.994795252,79.87346126,Yes,High,4.690523994
S4550,2.937090897,8.185523513,4.082735205,95.47856069,Yes,Low,5.610639799
S7195,3.701088614,5.722612251,1.280369648,95.54376088,Yes,Low,7.06157968
S3894,5.016537279,7.023379253,4.994795252,79.87346126,Yes,Medium,7.455104454
S9946,3.601874892,5.911498596,6.534061589,81.90481869,Yes,Low,5.881897028
S7308,3.863107015,11.09274962,6.790470433,70.46935671,No,Medium,7.182630039
S9759,6.923434033,8.865912887,1.796814971,88.23800603,No,High,6.943858124
S7340,2.148220192,7.023379253,4.994795252,79.87346126,No,High,7.447446741
S1447,2.120240427,5.423588251,1,70.95868626,Yes,Low,7.995881653
S8403,3.631826266,6.60935412,4.350523291,71.86004055,No,Medium,6.369222839
S9064,2.23713259,8.476983697,1.696530113,58.83685228,Yes,Low,7.217268477
S10478,4.241269522,6.621815262,5.622372993,85.03365671,No,Medium,9.023232474
S2670,3.522135802,4.579947646,6.006824424,67.31635621,Yes,Medium,7.402081178
S2768,4.246409614,7.011026012,3.905650792,75.74282259,No,Medium,5.732007124
S6623,4.953302082,7.04434343,6.214625161,79.39340918,No,Medium,6.26583314
S9183,4.279964193,6.183064916,7.226028888,84.74395605,Yes,Low,8.533506554
S1461,4.070527104,5.515523551,1,89.79832257,No,Medium,8.160106267
S7750,5.788465549,10.31699954,7.791723395,92.68070601,No,High,6.493589758
S2877,3.581556253,6.54203627,6.315825263,95.9680828,No,Medium,6.003378519
S10715,3.867668131,6.827774441,2.692992855,77.2490828,Yes,Low,6.160983918
S8283,3.921711946,4.88652355,2.399040758,76.76319575,Yes,Medium,6.439463074
S1376,5.744641273,8.440919849,4.810458656,76.87869587,No,Medium,7.197550361
S1410,5.423229756,7.00438895,6.94345262,74.77787773,No,Low,6.448967495
S10491,3.909911764,9.768701981,3.894459974,90.08260121,No,Medium,7.491166271
S4399,3.191205154,7.023379253,4.994795252,79.87346126,Yes,Low,7.062064164
S7325,1.174548482,8.157775729,4.905418709,71.17720914,Yes,Medium,7.441748805
S10057,3.770098137,7.577125801,3.58170682,76.43577832,No,Medium,8.253180156
S3678,4.190688399,7.023379253,4.994795252,79.87346126,No,Low,4.63177283
S9260,2.962724005,7.023379253,4.994795252,79.87346126,No,Low,7.259156232
S2864,6.608680486,6.740779972,5.555685619,73.30408606,No,Low,4.888397237
S2509,6.955060162,7.023379253,4.994795252,79.87346126,No,High,4.5948553
S10553,3.546945055,6.080713008,7.140701902,81.02939807,Yes,Medium,6.636817035
S9632,7.030827631,7.150072942,7.94720622,75.0907467,No,Medium,7.170569805
S1274,2.036982698,5.859099003,4.230739736,83.11985071,Yes,Medium,7.333293138
S3751,7.14603945,10.28745738,9.00315149,77.83579003,Yes,Low,5.556535935
S3586,1.361505611,9.129766731,4.071062734,73.9432634,Yes,Medium,7.326241835
S9391,3.76565599,8.763181019,5.698316768,65.16633852,Yes,Medium,6.950509473
S8882,6.571164469,7.56642761,5.54582637,71.24093845,Yes,Medium,7.540290091
S3478,1.322788401,7.800971196,5.286846375,81.13627361,Yes,Low,7.099121977
S7462,3.663399154,7.739676291,3.776714224,80.27199374,No,Medium,7.685307239
S8197,3.791283101,9.412115703,7.157659907,71.28136392,No,Low,7.129551724
S6157,9.83634711,8.339616152,3.881810856,73.99042371,No,Low,5.301760533
S3301,2.003878745,6.884167433,6.35376564,81.85459438,No,Medium,5.909670255
S9040,3.595322186,8.080915823,6.521140914,77.84044351,No,High,6.064752009
S7143,5.366649023,6.593820255,7.011463306,80.3328575,No,Low,9.633113854
S8257,5.297763852,6.966423015,1,86.22009368,No,Medium,7.357154694
S10278,3.074526704,5.826719884,5.257799827,77.30744213,Yes,High,7.488249133
S5797,0.101256489,7.000240761,6.223043338,75.92561925,Yes,Low,5.976128702
S7532,7.08088248,6.868287473,5.129865957,68.20948107,Yes,Medium,7.80827696
S8377,5.218271038,7.023379253,4.994795252,79.87346126,No,Medium,5.987856306
S1513,2.184872676,4.881886591,5.56214445,72.45282163,Yes,Low,5.648421149
S3707,4.047806087,5.000174419,6.26133082,76.49272389,No,Medium,6.86396259
S2402,6.371408309,6.041522419,5.292681847,70.77615371,No,Medium,7.628398334
S10395,5.403646081,4.213642832,5.583244501,91.24417468,No,Medium,6.652568641
S1921,1.946969401,4.957487454,6.345453956,78.05642153,No,Medium,6.823883694
S7870,4.818129877,7.023379253,4.994795252,79.87346126,No,Medium,7.168853366
S3754,3.852104869,4.38894909,6.437827674,89.87069244,Yes,Low,6.988771536
S9534,6.532660536,6.859071452,6.342979431,69.63692682,No,High,7.367710424
S3075,3.367854288,7.682313701,5.435916351,69.71968136,No,Low,7.813183315
S1474,7.289935427,7.544493555,6.470937019,75.93783743,No,Medium,5.263915531
S5102,6.702145785,8.507232538,2.586408227,81.14033888,No,Medium,6.530988821
S7613,8.39329211,7.239753028,7.240378921,87.49842224,No,High,8.923779146
S9831,2.787832336,5.787919856,2.699543644,78.54997492,No,Medium,7.531010825
S4508,5.000480939,5.315648266,4.462184648,100,Yes,Low,6.034042382
S9361,4.513994891,7.023379253,4.994795252,79.87346126,No,High,7.858069002
S4107,5.144780622,8.227823075,2.625559181,85.65354187,No,Medium,6.15649086
S7507,4.982825513,7.031206036,8.929653883,91.49781913,No,Medium,8.452963173
S1480,3.744164817,8.659685728,2.958749919,75.52325634,Yes,Medium,5.831673517
S6944,4.985767944,7.823317773,5.884813528,71.77179956,Yes,Medium,6.20564353
S4151,3.261585599,7.378319505,3.417545647,83.60633348,No,High,5.938695636
S4651,5.101595145,9.630062798,7.211870924,80.86398637,No,High,4.74841666
S10100,3.317814136,7.023379253,4.994795252,79.87346126,No,Low,6.785388485
S7567,3.613144743,8.179447346,2.701498962,80.62834419,No,Medium,8.319712584
S9999,5.602363528,6.863879864,2.491626731,77.8128954,No,Low,5.810299808
S8536,3.137088711,8.253954886,4.290496361,83.53941066,No,Medium,7.790988341
S3167,1.484844282,6.871204149,8.894513477,71.76300225,No,Low,7.998375248
S8540,5.219760094,8.345061668,6.309830197,70.20391403,Yes,Medium,5.794376797
S6309,2.042518327,7.023379253,4.994795252,79.87346126,No,Medium,8.103209235
S10879,7.425422823,5.496187057,6.559860689,77.49038807,Yes,Medium,5.41830582
S4172,1.36573616,6.121073847,6.10076094,72.8952717,No,Medium,3.813747322
S10550,4.721511509,8.175959714,3.478026419,79.14734759,No,Low,7.490477447
S8752,5.620054477,9.836094773,4.742420952,64.35533996,No,Low,6.995805752
S6506,1.89755994,7.416287027,1.372235059,79.23172123,No,Low,6.680227121
S5215,5.116672846,6.410145386,4.352941877,72.99672837,Yes,Medium,9.630265099
S4787,2.229502628,7.023379253,4.994795252,79.87346126,Yes,Medium,5.612536785
S10741,1.669596,7.587829943,6.319077051,70.40773025,No,High,6.109987604
S1714,3.924730595,6.632241367,4.683539727,69.86735691,No,High,7.047002622
S6766,5.252869345,7.023379253,4.994795252,79.87346126,No,Low,7.143963337
S8785,4.119383761,7.250564656,7.735660854,59.96656022,Yes,High,6.032233307
S9398,5.352714095,5.944250113,4.208392332,81.19123109,No,Medium,7.679233532
S2224,3.629424682,7.023379253,4.994795252,79.87346126,No,Low,7.225239054
S6431,2.765575507,7.879772736,5.408293209,84.12514581,Yes,High,7.074810424
S9329,3.750156809,7.360345939,3.281490992,72.23074965,No,Medium,6.245359953
S9250,3.18131885,8.967403045,3.646417916,69.24787681,Yes,High,8.396351925
S2020,5.045670976,7.831958062,3.431674516,69.48703628,No,Medium,8.954109937
S1705,5.212019903,5.940286749,1.537386381,100,Yes,Low,7.001990594
S8692,6.986006209,8.744471321,6.124281246,66.79417213,No,Low,9.752141759
S6807,3.277981553,6.090004089,6.623997864,90.50676305,No,Low,6.664503524
S3554,2.263414536,6.347897548,4.08666482,64.48784387,Yes,Medium,8.872653056
S5617,0,9.30329616,4.443662853,70.71017941,Yes,Medium,6.169547959
S1908,5.290968362,6.18546708,4.496441852,74.62224501,Yes,Medium,7.206172602
S4016,0.961307849,4.386919087,5.04000644,89.53378339,No,Medium,8.952718834
S6168,2.467758339,8.075319302,5.051510702,75.38352254,Yes,Medium,10
S8931,6.691870016,6.859568021,6.36980884,90.95890781,No,High,5.968120864
S4045,0,9.29197236,6.235371226,62.15805228,Yes,High,5.912559287
S5772,5.291175424,8.313484545,5.026289577,79.6362267,No,Low,7.250991907
S1594,6.075079889,7.504113119,5.006127275,92.75927953,Yes,Low,6.55457155
S10724,2.498746356,6.623718008,4.204153978,85.69644312,No,Medium,8.53461919
S1440,4.768130898,6.522548479,4.722111298,67.29915261,No,Medium,6.699892196
S8089,5.730579512,3,2.418278787,84.35369503,No,Medium,7.949309638
S5333,4.398847972,5.394237798,5.859182607,72.38757761,No,Medium,8.344716678
S8028,1.686117206,6.516907905,4.823899749,76.14770245,No,Low,7.363075999
S1010,3.073164614,8.382904567,6.605899853,77.30704774,Yes,Low,8.479712035
S9033,5.570691206,4.894452423,4.216802963,79.31407991,Yes,Medium,5.684233569
S7749,3.64097085,7.062521811,3.320074259,77.67561651,No,Low,6.965949757
S7196,1.138337597,6.687665936,6.412813217,86.68189243,No,Medium,7.516114576
S7631,4.914426127,7.417119393,6.413172891,87.65835714,Yes,Low,8.350257062
S1093,3.344675707,5.528852735,6.73126837,74.71403285,No,Medium,9.239907214
S4319,8.640081444,5.715247064,2.232342392,81.2148281,Yes,Low,6.937235799
S10707,5.985256206,8.504082123,3.244509414,64.48865099,No,Medium,7.032740166
S4338,5.005568854,5.828792573,2.866280317,64.63920323,No,Low,6.41555558
S6070,1.642153017,4.608735512,6.629970071,87.52910954,Yes,Medium,8.042385136
S9077,6.272382749,8.196777738,1.836597653,75.17524555,Yes,Low,6.981072021
S3407,5.659464836,5.750705087,3.594445668,80.13782765,No,Medium,5.418932561
S1292,2.821270486,5.680423958,7.071130136,91.59203191,No,Medium,6.454195599
S1788,3.859668577,4.386876313,2.337301117,81.04277539,No,High,7.261064911
S5830,5.737545001,7.949792768,2.211042844,86.65999547,Yes,Medium,8.502221465
S4254,4.73523968,6.673073641,6.007341547,83.58557848,No,Low,7.842647319
S7998,3.989786736,8.126916558,5.239070261,88.15240683,Yes,Medium,7.816054211
S9185,1.347475676,6.066902748,2.051903217,75.51888774,No,Medium,6.758704509
S2373,0.772877204,7.023379253,4.994795252,79.87346126,Yes,Medium,4.764771772
S5681,2.847160847,7.864841681,4.598365531,85.23913321,No,Medium,4.799678966
S2794,4.426393256,7.023379253,4.994795252,79.87346126,No,Low,5.494665919
S7786,5.952862754,5.90880279,4.236087425,93.68924014,No,Medium,6.311842556
S7554,3.438995893,7.5026892,1.627789075,77.77738837,No,Medium,5.440351204
S3133,5.183628267,7.553578073,2.398576399,82.20139358,No,Medium,7.175584793
S4463,6.047061288,5.339225095,7.713599371,80.58900793,Yes,Medium,7.251066605
S5898,5.341822497,6.79877001,3.213862887,92.07953476,No,Medium,7.825598623
S4032,4.907017425,7.023379253,4.994795252,79.87346126,Yes,Medium,8.476913312
S5726,4.421201679,7.561325102,2.688180435,60.99341186,No,Low,9.042719648
S3886,2.947504287,7.553375804,4.81565184,95.37646034,No,Medium,7.401600903
S10125,4.128815045,4.992487262,4.299268311,87.42947636,No,Low,6.950765539
S9257,4.458189663,7.502827519,6.879248632,100,Yes,Medium,8.364030541
S4773,2.480593765,7.845114926,5.615105835,67.47680267,No,Low,6.856487016
S8699,5.701438789,4.685766776,4.965539872,97.74225725,No,High,7.075227747
S7453,2.761754104,5.963181343,7.489578772,72.09364897,Yes,High,6.244586611
S5273,1.840527357,3.860232966,2.634861223,89.80082785,No,Medium,5.56116669
S3183,6.745696949,4.908553375,5.635453402,75.05104555,No,Medium,7.072844788
S4187,5.787395379,8.769136702,6.948798711,76.90109273,No,Medium,7.37624596
S3816,4.964133455,7.144565685,5.317133391,82.00286441,Yes,Low,6.479716323
S4312,8.172094099,7.023379253,4.994795252,79.87346126,No,Low,5.385718068
S4105,4.722834635,3.807026313,3.172800349,66.7436409,No,Low,7.02963063
S6561,3.947478413,6.822687332,3.454630753,83.4146765,No,Low,6.542406656
S7513,3.387972091,7.119785254,8.238627959,85.97075692,Yes,Medium,7.168450357
S9513,4.959250639,6.819222438,5.200523922,91.00444724,Yes,Medium,7.749479008
S7535,5.640596749,6.774124677,5.578544504,76.32189042,Yes,Low,6.660887918
S1837,2.003291919,5.972505775,2.940870816,86.20817201,Yes,High,6.292253762
S6873,2.178709826,7.2999733,3.872260195,75.58253141,Yes,Low,7.436621115
S7037,0.610053123,7.077576827,3.392534754,80.20072285,No,Low,7.667419346
S7964,4.390153851,6.454323206,4.127958204,58.57310717,No,Medium,5.640874404
S10958,5.301335258,9.620855993,3.362666526,89.50176423,No,Low,7.041965655
S5862,2.625971801,6.514526433,1.6622665,71.38185992,No,Medium,7.147529713
S7211,4.251773061,7.301571496,3.214018966,71.58722037,No,Medium,7.391288233
S9961,3.720915914,4.892852167,8.866585028,79.30097994,Yes,High,8.112369444
S10123,4.028216713,7.023379253,4.994795252,79.87346126,Yes,Low,6.859895617
S8367,3.061307067,8.214668909,4.385714982,88.89156174,No,Low,7.46234536
S9215,4.479745505,8.925833175,4.124307642,83.82290441,No,Low,5.1904746
S5001,3.937593022,6.683747922,3.572401068,78.19025736,No,Medium,6.490857496
S7399,1.132388352,8.066161038,4.730525874,87.25812589,No,Medium,7.311085774
S6458,1.927381505,5.92668337,4.63821909,75.8017351,No,Medium,6.87161965
S7030,0.732154082,7.949599821,4.221162933,84.04762433,Yes,Low,5.928691399
S4625,2.104214565,9.081948376,5.627870145,72.4934334,No,Medium,7.15311007
S7094,4.144306474,8.102403961,7.227391357,75.23870652,No,High,8.258590723
S3405,6.680922104,7.155743853,3.45344783,71.03626349,Yes,Medium,6.84951021
S4984,4.485764026,7.640475526,2.274799441,79.179675,No,Medium,6.982423883
S1700,2.954553959,6.162654606,7.530397776,88.93929281,Yes,High,6.403154779
S6613,4.186316675,7.641756791,5.15491163,84.13982152,Yes,Low,6.324700485
S2446,2.942766637,6.417239399,7.898827538,75.31194675,Yes,Medium,6.169838985
S9009,6.061838677,9.052283536,8.592294757,73.59344274,Yes,Medium,5.603217784
S10587,5.16199908,5.849091141,5.786272767,82.73337644,No,Medium,6.189232078
S3088,3.093503182,8.853914803,6.369249993,73.93154229,No,Medium,6.530469173
S7061,5.44489397,9.122260205,4.584741727,95.99091209,No,High,7.2129437
S6707,4.597595561,6.019154359,8.756084071,72.95382511,No,Medium,6.226044291
S9846,3.312486961,7.023379253,4.994795252,79.87346126,Yes,Medium,7.286508139
S9501,3.096717822,5.624457957,4.456192599,78.98234039,Yes,High,7.106058491
S7603,4.843433866,7.023379253,4.994795252,79.87346126,No,Low,7.235695454
S9026,1.716116362,7.438726282,3.418942862,69.58510613,Yes,Low,5.859553036
